Time [s], Intensity [dB],
0.231600, 59.635614,
0.231700, -11.051643,
0.231800, 10.536306,
0.231900, -10.684834,
0.232000, 0.467527,
0.232100, 27.904821,
0.232200, 13.699183,
0.232300, -19.577066,
0.232400, 16.587844,
0.232500, 2.000337,
0.232600, 14.414089,
0.232700, 5.452279,
0.232800, 31.066216,
0.232900, 23.669468,
0.233000, -17.579088,
0.233100, -20.431839,
0.233200, -8.486147,
0.233300, -46.372500,
0.233400, -49.088030,
0.233500, -63.462632,
0.233600, -60.591082,
0.233700, -80.560026,
0.233800, -66.491691,
0.233900, -66.921864,
0.234000, -60.562844,
0.234100, -28.716534,
0.234200, -31.979383,
0.234300, -5.963233,
0.234400, 16.674282,
0.234500, 20.704195,
0.234600, 10.639638,
0.234700, 166.022455,
0.234800, 105.695793,
0.234900, 142.765868,
0.235000, 83.123500,
0.235100, 56.290986,
0.235200, 16.802340,
0.235300, -2.927161,
0.235400, -9.242410,
0.235500, -38.083277,
0.235600, -4.977142,
0.235700, -54.589069,
0.235800, -77.630964,
0.235900, -69.453112,
0.236000, -70.918467,
0.236100, -34.239121,
0.236200, -51.507211,
0.236300, -29.230352,
0.236400, -69.357960,
0.236500, -27.191776,
0.236600, -15.615157,
0.236700, 18.125586,
0.236800, 25.489821,
0.236900, 114.319790,
0.237000, 24.789002,
0.237100, 59.503254,
0.237200, 44.475593,
0.237300, 36.733772,
0.237400, 16.260283,
0.237500, 8.258187,
0.237600, -10.476739,
0.237700, -17.153340,
0.237800, -32.653170,
0.237900, -17.873993,
0.238000, -18.295450,
0.238100, -50.443876,
0.238200, 4.300447,
0.238300, -1.498233,
0.238400, 27.789597,
0.238500, 40.817657,
0.238600, -4.278261,
0.238700, -1.373071,
0.238800, 50.182810,
0.238900, 54.191142,
0.239000, 11.683426,
0.239100, 6.299434,
0.239200, -11.906345,
0.239300, -12.799985,
0.239400, -62.341595,
0.239500, 8.314358,
0.239600, 15.363987,
0.239700, -14.139205,
0.239800, 106.845387,
0.239900, -0.122621,
0.240000, -30.762208,
0.240100, -4.017092,
0.240200, -57.762080,
0.240300, -40.875560,
0.240400, -44.374481,
0.240500, -51.984239,
0.240600, -29.176195,
0.240700, -23.412192,
0.240800, -14.756479,
0.240900, 39.921146,
0.241000, 20.992771,
0.241100, 11.096533,
0.241200, -4.024191,
0.241300, 7.872478,
0.241400, 22.413144,
0.241500, 27.055024,
0.241600, -30.179470,
0.241700, 35.733800,
0.241800, 89.375945,
0.241900, 2.743603,
0.242000, 13.902441,
0.242100, 41.614249,
0.242200, -10.366987,
0.242300, 50.480027,
0.242400, 44.964313,
0.242500, 50.560908,
0.242600, 5.011005,
0.242700, -3.136401,
0.242800, 12.146599,
0.242900, 32.585823,
0.243000, 32.906014,
0.243100, 3.169051,
0.243200, -11.388814,
0.243300, -18.267445,
0.243400, -28.834633,
0.243500, -62.776014,
0.243600, -33.235520,
0.243700, -54.978344,
0.243800, -32.318280,
0.243900, -55.816569,
0.244000, -49.230841,
0.244100, -82.174503,
0.244200, -6.855769,
0.244300, -18.868236,
0.244400, -49.006539,
0.244500, 0.603836,
0.244600, -25.177775,
0.244700, 6.452884,
0.244800, 65.247640,
0.244900, 141.842161,
0.245000, 169.741499,
0.245100, 97.113302,
0.245200, 108.946143,
0.245300, 11.054659,
0.245400, -4.150506,
0.245500, -1.829675,
0.245600, -13.732080,
0.245700, -57.913498,
0.245800, -1.163529,
0.245900, -24.029666,
0.246000, -37.259928,
0.246100, -86.380857,
0.246200, -48.950880,
0.246300, -33.786264,
0.246400, -33.486447,
0.246500, -37.768069,
0.246600, -61.254394,
0.246700, -12.718022,
0.246800, -7.125106,
0.246900, -20.236547,
0.247000, 74.759923,
0.247100, 18.426860,
0.247200, 3.785596,
0.247300, 19.110254,
0.247400, 26.626709,
0.247500, 54.731262,
0.247600, -20.306099,
0.247700, 28.550773,
0.247800, -1.249169,
0.247900, -45.812134,
0.248000, -41.096916,
0.248100, -34.075075,
0.248200, -43.791209,
0.248300, -43.926174,
0.248400, 35.254882,
0.248500, 11.290591,
0.248600, 25.274323,
0.248700, 45.677173,
0.248800, 6.719230,
0.248900, 22.447925,
0.249000, 41.666416,
0.249100, 24.817311,
0.249200, -4.598507,
0.249300, 3.423335,
0.249400, 19.098169,
0.249500, -27.706316,
0.249600, -22.915736,
0.249700, -28.351300,
0.249800, -19.826192,
0.249900, -38.708414,
0.250000, 95.026804,
0.250100, -11.899479,
0.250200, -34.385435,
0.250300, -10.903667,
0.250400, -24.238188,
0.250500, -6.436729,
0.250600, -31.629247,
0.250700, -35.034093,
0.250800, -16.624443,
0.250900, 3.385166,
0.251000, 37.306823,
0.251100, 41.759364,
0.251200, 16.127378,
0.251300, 2.663799,
0.251400, 7.352470,
0.251500, -33.854313,
0.251600, -23.036998,
0.251700, 10.543354,
0.251800, 10.908159,
0.251900, -2.420262,
0.252000, 66.465753,
0.252100, 24.507570,
0.252200, 45.741349,
0.252300, -23.477698,
0.252400, 2.228876,
0.252500, 21.935949,
0.252600, 47.088568,
0.252700, 21.749419,
0.252800, -2.187311,
0.252900, -1.600419,
0.253000, -13.821036,
0.253100, 106.690880,
0.253200, -19.399363,
0.253300, -21.328423,
0.253400, -22.915157,
0.253500, -46.833852,
0.253600, -39.411084,
0.253700, -84.009466,
0.253800, -51.173489,
0.253900, -49.191737,
0.254000, -25.907124,
0.254100, -72.133495,
0.254200, -38.608786,
0.254300, -37.598402,
0.254400, -38.504440,
0.254500, -26.387903,
0.254600, -37.502870,
0.254700, 23.100528,
0.254800, 50.053308,
0.254900, 81.392878,
0.255000, 88.902181,
0.255100, 204.821594,
0.255200, 106.433662,
0.255300, 79.224929,
0.255400, 154.561739,
0.255500, 50.690943,
0.255600, 29.413116,
0.255700, -25.757962,
0.255800, -22.913524,
0.255900, -68.731487,
0.256000, -23.468724,
0.256100, -43.764015,
0.256200, -40.065790,
0.256300, -21.707538,
0.256400, -65.010720,
0.256500, -63.037823,
0.256600, -82.297562,
0.256700, -69.762870,
0.256800, -26.448085,
0.256900, 2.348174,
0.257000, 15.437254,
0.257100, -30.980115,
0.257200, 28.892948,
0.257300, 17.422437,
0.257400, 9.523125,
0.257500, 19.483072,
0.257600, 20.078830,
0.257700, 54.318408,
0.257800, 11.335338,
0.257900, -7.244003,
0.258000, -24.570344,
0.258100, -49.929286,
0.258200, -29.445632,
0.258300, -39.011418,
0.258400, -60.062355,
0.258500, -22.806586,
0.258600, 13.056569,
0.258700, 23.087541,
0.258800, 91.414864,
0.258900, 59.440569,
0.259000, 40.711929,
0.259100, 43.776994,
0.259200, 85.467076,
0.259300, 17.495742,
0.259400, 2.897324,
0.259500, -12.564040,
0.259600, -26.330292,
0.259700, -13.945184,
0.259800, -41.342592,
0.259900, 20.375320,
0.260000, 9.576103,
0.260100, -5.841816,
0.260200, 69.310019,
0.260300, 12.109104,
0.260400, 9.832667,
0.260500, -28.943818,
0.260600, -32.056614,
0.260700, -18.061993,
0.260800, 0.097042,
0.260900, -13.955996,
0.261000, -63.666920,
0.261100, 33.027941,
0.261200, 101.996007,
0.261300, 7.012259,
0.261400, -27.016746,
0.261500, -1.578678,
0.261600, -13.873243,
0.261700, -9.026157,
0.261800, -6.552429,
0.261900, -8.248802,
0.262000, -3.106739,
0.262100, 10.322218,
0.262200, 76.697424,
0.262300, 39.813675,
0.262400, 0.769326,
0.262500, 55.863938,
0.262600, 71.322915,
0.262700, 29.345800,
0.262800, 28.445489,
0.262900, 58.637477,
0.263000, -3.623077,
0.263100, 51.033264,
0.263200, 68.209543,
0.263300, 73.689822,
0.263400, 3.534953,
0.263500, -13.613863,
0.263600, -30.918388,
0.263700, -42.271105,
0.263800, -27.612536,
0.263900, -62.000673,
0.264000, -42.482992,
0.264100, -51.790915,
0.264200, -102.930103,
0.264300, -24.820425,
0.264400, -65.398349,
0.264500, -28.491642,
0.264600, -63.187855,
0.264700, -38.872773,
0.264800, -28.662113,
0.264900, -12.889585,
0.265000, -7.829879,
0.265100, 63.451383,
0.265200, 137.341422,
0.265300, 158.235782,
0.265400, 60.817209,
0.265500, 80.431987,
0.265600, 126.838558,
0.265700, 45.936051,
0.265800, -2.531516,
0.265900, 22.037595,
0.266000, -6.392005,
0.266100, -47.960526,
0.266200, -78.778037,
0.266300, -58.180725,
0.266400, -55.156763,
0.266500, -26.584323,
0.266600, -34.763090,
0.266700, -17.452507,
0.266800, -26.061791,
0.266900, -28.814317,
0.267000, -32.328318,
0.267100, -12.664668,
0.267200, 18.362398,
0.267300, 5.623590,
0.267400, 14.393567,
0.267500, -10.277635,
0.267600, 29.339670,
0.267700, 9.959863,
0.267800, 28.669461,
0.267900, -19.386270,
0.268000, -6.210655,
0.268100, -14.675127,
0.268200, -8.307349,
0.268300, -12.812279,
0.268400, -64.307899,
0.268500, -53.407355,
0.268600, -20.856382,
0.268700, -28.712158,
0.268800, 26.001609,
0.268900, -11.645348,
0.269000, 69.767575,
0.269100, 24.601533,
0.269200, 78.725798,
0.269300, 96.951933,
0.269400, -8.390894,
0.269500, 33.936009,
0.269600, -19.706680,
0.269700, -18.030108,
0.269800, -70.598458,
0.269900, -29.299891,
0.270000, -18.389879,
0.270100, -23.155164,
0.270200, -56.591810,
0.270300, 6.587961,
0.270400, 86.333762,
0.270500, 27.462896,
0.270600, -4.320092,
0.270700, 0.837771,
0.270800, -35.096981,
0.270900, -25.832250,
0.271000, -25.881577,
0.271100, -75.056879,
0.271200, -33.115948,
0.271300, 66.726793,
0.271400, -3.660490,
0.271500, -5.735032,
0.271600, 4.436802,
0.271700, -18.585000,
0.271800, -40.521545,
0.271900, -52.444984,
0.272000, -71.832570,
0.272100, -31.519627,
0.272200, -12.098434,
0.272300, 6.283270,
0.272400, 57.938822,
0.272500, 21.676999,
0.272600, 19.041666,
0.272700, 30.318530,
0.272800, 46.245719,
0.272900, 4.586371,
0.273000, 73.181199,
0.273100, 26.270246,
0.273200, 70.902315,
0.273300, 55.168958,
0.273400, 17.739336,
0.273500, -18.997428,
0.273600, -28.790751,
0.273700, -20.619142,
0.273800, -32.938454,
0.273900, -106.792527,
0.274000, -62.447332,
0.274100, -81.351481,
0.274200, -68.298919,
0.274300, -47.604925,
0.274400, -60.629938,
0.274500, -61.159976,
0.274600, -31.308968,
0.274700, -68.109516,
0.274800, -20.924401,
0.274900, -27.207018,
0.275000, -7.501420,
0.275100, 26.101525,
0.275200, 5.187901,
0.275300, 29.311595,
0.275400, 68.845261,
0.275500, 141.751483,
0.275600, 65.923325,
0.275700, 51.341090,
0.275800, 64.479073,
0.275900, 48.160689,
0.276000, 24.285372,
0.276100, 12.757417,
0.276200, -41.132835,
0.276300, -40.592144,
0.276400, -34.441995,
0.276500, -30.280327,
0.276600, -30.063379,
0.276700, -45.851101,
0.276800, -25.604903,
0.276900, -61.030874,
0.277000, -21.984274,
0.277100, -44.406127,
0.277200, -37.766702,
0.277300, 5.205740,
0.277400, 78.641007,
0.277500, -0.236486,
0.277600, -20.267991,
0.277700, -21.503564,
0.277800, -4.097985,
0.277900, -10.105708,
0.278000, -11.849387,
0.278100, 21.666942,
0.278200, 0.204202,
0.278300, 4.367135,
0.278400, -15.773634,
0.278500, -45.874634,
0.278600, -16.732842,
0.278700, -22.478332,
0.278800, 2.691140,
0.278900, 17.308490,
0.279000, 9.309549,
0.279100, 21.240967,
0.279200, 37.179330,
0.279300, 64.734584,
0.279400, 85.878366,
0.279500, 2.591128,
0.279600, 17.162693,
0.279700, -20.045549,
0.279800, 4.293363,
0.279900, -2.906920,
0.280000, -34.386094,
0.280100, -26.693302,
0.280200, -19.714759,
0.280300, -38.520785,
0.280400, -26.762868,
0.280500, -15.852047,
0.280600, 16.296574,
0.280700, -29.312684,
0.280800, -6.356209,
0.280900, -38.480264,
0.281000, -8.765832,
0.281100, -14.212565,
0.281200, -16.072600,
0.281300, 2.435733,
0.281400, -15.527405,
0.281500, 6.976068,
0.281600, -16.801335,
0.281700, -17.699429,
0.281800, -6.676482,
0.281900, -6.220114,
0.282000, -18.566867,
0.282100, -27.361259,
0.282200, -56.389441,
0.282300, -22.973290,
0.282400, -44.527399,
0.282500, 34.137768,
0.282600, 39.051872,
0.282700, 11.006945,
0.282800, 6.233601,
0.282900, 23.917600,
0.283000, 47.539983,
0.283100, 59.110200,
0.283200, 82.580349,
0.283300, 34.296463,
0.283400, 59.781473,
0.283500, 50.527856,
0.283600, 0.767459,
0.283700, 17.240763,
0.283800, -27.144481,
0.283900, -20.153569,
0.284000, -37.913156,
0.284100, -29.140559,
0.284200, -91.126240,
0.284300, -66.852379,
0.284400, -35.534462,
0.284500, -31.823269,
0.284600, -71.207440,
0.284700, -62.250001,
0.284800, -48.332579,
0.284900, -32.597866,
0.285000, -31.568576,
0.285100, 33.474195,
0.285200, -2.778440,
0.285300, 28.318475,
0.285400, 40.270273,
0.285500, 109.808597,
0.285600, 40.609012,
0.285700, 87.235450,
0.285800, 85.864210,
0.285900, 91.698140,
0.286000, 63.084256,
0.286100, 54.733306,
0.286200, -17.685621,
0.286300, 22.218537,
0.286400, -12.758949,
0.286500, -79.696303,
0.286600, -3.610802,
0.286700, -61.858940,
0.286800, -25.228094,
0.286900, -32.684082,
0.287000, -33.253987,
0.287100, -20.991971,
0.287200, -58.306282,
0.287300, -47.100548,
0.287400, -6.366937,
0.287500, 42.841607,
0.287600, 64.745135,
0.287700, 10.452193,
0.287800, -24.929933,
0.287900, -47.010023,
0.288000, -19.719622,
0.288100, 6.759131,
0.288200, 47.415777,
0.288300, 69.138171,
0.288400, 23.878534,
0.288500, -7.005037,
0.288600, -17.321061,
0.288700, -13.183781,
0.288800, 0.194588,
0.288900, -25.727136,
0.289000, -0.927828,
0.289100, -29.025610,
0.289200, 11.157589,
0.289300, 57.525490,
0.289400, 71.196227,
0.289500, 110.343750,
0.289600, 66.162278,
0.289700, 18.805618,
0.289800, -19.991941,
0.289900, 2.472307,
0.290000, -13.606651,
0.290100, -20.846860,
0.290200, -22.680312,
0.290300, -70.179838,
0.290400, -52.812722,
0.290500, 5.534779,
0.290600, -55.823698,
0.290700, 21.625070,
0.290800, 39.464025,
0.290900, 11.338395,
0.291000, -45.785734,
0.291100, -4.089202,
0.291200, -48.804744,
0.291300, 17.010577,
0.291400, -9.164126,
0.291500, 0.235898,
0.291600, 7.494543,
0.291700, -21.759658,
0.291800, -33.811888,
0.291900, -25.331029,
0.292000, -41.256615,
0.292100, -38.875569,
0.292200, -32.912725,
0.292300, -35.391401,
0.292400, -13.677255,
0.292500, -29.263086,
0.292600, -37.330742,
0.292700, -11.431788,
0.292800, 52.256399,
0.292900, 44.590471,
0.293000, 44.103473,
0.293100, 9.146779,
0.293200, 18.014338,
0.293300, 57.753651,
0.293400, 70.079187,
0.293500, 61.586410,
0.293600, 106.673791,
0.293700, -2.360660,
0.293800, 22.995542,
0.293900, -26.237215,
0.294000, -0.104464,
0.294100, -65.215685,
0.294200, -12.958226,
0.294300, -60.929576,
0.294400, -68.076914,
0.294500, -89.595809,
0.294600, -103.417203,
0.294700, -45.840612,
0.294800, -47.857220,
0.294900, -63.586543,
0.295000, -40.529212,
0.295100, -36.471819,
0.295200, -14.535068,
0.295300, -29.779474,
0.295400, -8.518716,
0.295500, 30.229976,
0.295600, 41.052817,
0.295700, 55.687644,
0.295800, 63.120215,
0.295900, 93.914201,
0.296000, 63.268821,
0.296100, 21.027565,
0.296200, 55.812449,
0.296300, 51.056010,
0.296400, 22.762380,
0.296500, 5.454305,
0.296600, -32.951420,
0.296700, -22.796268,
0.296800, -8.890794,
0.296900, -26.177161,
0.297000, -43.261721,
0.297100, -52.281778,
0.297200, 25.156578,
0.297300, -59.972118,
0.297400, -48.183430,
0.297500, -1.639004,
0.297600, 60.793501,
0.297700, 21.403777,
0.297800, 11.088793,
0.297900, -30.252776,
0.298000, 3.890204,
0.298100, -20.579444,
0.298200, -30.914279,
0.298300, -7.176931,
0.298400, 20.391994,
0.298500, 17.670666,
0.298600, -57.152239,
0.298700, 18.714400,
0.298800, 16.576358,
0.298900, -15.318156,
0.299000, -65.223688,
0.299100, -13.806576,
0.299200, -18.278059,
0.299300, 19.487824,
0.299400, -4.765527,
0.299500, 51.594604,
0.299600, 73.381683,
0.299700, 95.772846,
0.299800, 67.972901,
0.299900, 17.914741,
0.300000, -46.896760,
0.300100, -27.299909,
0.300200, -16.710754,
0.300300, -10.347823,
0.300400, -40.514127,
0.300500, -0.363371,
0.300600, -40.110904,
0.300700, -1.868303,
0.300800, 20.282184,
0.300900, -2.136402,
0.301000, 30.246199,
0.301100, 11.807602,
0.301200, 33.185834,
0.301300, 13.743527,
0.301400, 17.677784,
0.301500, -7.547345,
0.301600, 15.935266,
0.301700, 63.178985,
0.301800, -8.312447,
0.301900, 6.663667,
0.302000, 0.590646,
0.302100, -28.752149,
0.302200, 15.683118,
0.302300, -62.421658,
0.302400, -35.497361,
0.302500, -4.508252,
0.302600, -14.079402,
0.302700, -12.402671,
0.302800, -7.175893,
0.302900, 6.558300,
0.303000, -7.086633,
0.303100, 64.226255,
0.303200, 58.820614,
0.303300, 33.332448,
0.303400, 39.155926,
0.303500, 80.391948,
0.303600, 105.872811,
0.303700, 101.230499,
0.303800, 52.618796,
0.303900, 30.375366,
0.304000, -49.944177,
0.304100, -2.780953,
0.304200, 1.229920,
0.304300, -32.600579,
0.304400, -90.135201,
0.304500, -87.568241,
0.304600, -27.038840,
0.304700, -47.270084,
0.304800, -71.380270,
0.304900, -64.294525,
0.305000, -42.386531,
0.305100, -79.341737,
0.305200, -59.755489,
0.305300, -21.288728,
0.305400, -28.670660,
0.305500, -32.848687,
0.305600, -12.966106,
0.305700, 42.381669,
0.305800, 60.540830,
0.305900, 22.836085,
0.306000, 11.504620,
0.306100, 31.496657,
0.306200, 83.093918,
0.306300, 45.764749,
0.306400, 38.425625,
0.306500, 70.612362,
0.306600, 48.412836,
0.306700, 13.515140,
0.306800, -29.887067,
0.306900, -33.346132,
0.307000, -37.652012,
0.307100, -74.982927,
0.307200, -43.607930,
0.307300, -36.229282,
0.307400, -3.208564,
0.307500, -37.725010,
0.307600, 7.504642,
0.307700, 15.556874,
0.307800, 25.830758,
0.307900, -25.067133,
0.308000, -23.689532,
0.308100, -0.470799,
0.308200, -25.573870,
0.308300, -73.497516,
0.308400, 2.385969,
0.308500, 11.369291,
0.308600, 30.255932,
0.308700, 24.497309,
0.308800, 14.101200,
0.308900, -10.078199,
0.309000, -27.002610,
0.309100, -16.579754,
0.309200, -3.162108,
0.309300, -2.945846,
0.309400, 38.425680,
0.309500, 9.570774,
0.309600, 9.276385,
0.309700, 44.958969,
0.309800, 120.361701,
0.309900, 68.729370,
0.310000, 16.562155,
0.310100, -3.319984,
0.310200, 11.757054,
0.310300, 1.709320,
0.310400, -24.830436,
0.310500, -23.313071,
0.310600, -38.139080,
0.310700, -31.456094,
0.310800, -14.100271,
0.310900, -23.113499,
0.311000, -13.179616,
0.311100, 9.297830,
0.311200, 26.967556,
0.311300, 47.358111,
0.311400, 2.101099,
0.311500, 2.539798,
0.311600, -22.740986,
0.311700, -6.058775,
0.311800, 40.029524,
0.311900, -1.746271,
0.312000, -6.250776,
0.312100, -19.356985,
0.312200, -22.621796,
0.312300, 9.551710,
0.312400, -43.726483,
0.312500, -31.662968,
0.312600, -38.458211,
0.312700, -19.854147,
0.312800, -31.316295,
0.312900, -37.112434,
0.313000, -21.497115,
0.313100, -12.246136,
0.313200, 25.950151,
0.313300, 34.641156,
0.313400, 49.530558,
0.313500, 56.284852,
0.313600, 66.041292,
0.313700, 42.549055,
0.313800, 144.227794,
0.313900, 57.139287,
0.314000, 48.889539,
0.314100, -2.877634,
0.314200, -18.361372,
0.314300, 4.194658,
0.314400, -17.754799,
0.314500, -60.264330,
0.314600, -53.294009,
0.314700, -47.513617,
0.314800, -61.900415,
0.314900, -57.692611,
0.315000, -36.950189,
0.315100, -46.819866,
0.315200, -51.179628,
0.315300, -26.274398,
0.315400, -15.533662,
0.315500, -22.426141,
0.315600, -47.847734,
0.315700, 28.427773,
0.315800, 33.120889,
0.315900, 45.018092,
0.316000, 18.956765,
0.316100, 2.821395,
0.316200, 34.985225,
0.316300, 58.546725,
0.316400, 68.333328,
0.316500, 56.931579,
0.316600, 46.344382,
0.316700, 75.472656,
0.316800, 39.608611,
0.316900, 31.501797,
0.317000, -10.817865,
0.317100, -14.023038,
0.317200, -21.153652,
0.317300, 2.284724,
0.317400, -16.070615,
0.317500, -32.262939,
0.317600, -31.738513,
0.317700, -2.840465,
0.317800, 35.317649,
0.317900, 71.767663,
0.318000, -11.944608,
0.318100, -26.676020,
0.318200, -28.364611,
0.318300, -21.230831,
0.318400, -13.098851,
0.318500, -54.136033,
0.318600, -21.865716,
0.318700, 12.676948,
0.318800, 41.972357,
0.318900, 51.303999,
0.319000, -27.593284,
0.319100, -18.306826,
0.319200, -40.035198,
0.319300, -53.370559,
0.319400, 8.234455,
0.319500, 29.346422,
0.319600, -16.381773,
0.319700, -32.272896,
0.319800, 21.808493,
0.319900, 81.077580,
0.320000, 56.459967,
0.320100, 118.631369,
0.320200, 39.357138,
0.320300, 11.391723,
0.320400, 24.678931,
0.320500, -19.130930,
0.320600, -32.938680,
0.320700, -14.477108,
0.320800, -36.116686,
0.320900, -16.767859,
0.321000, -50.271092,
0.321100, -39.884619,
0.321200, -28.366832,
0.321300, 0.214353,
0.321400, 62.553578,
0.321500, -1.799247,
0.321600, 15.502026,
0.321700, 10.354346,
0.321800, 45.262723,
0.321900, 15.799244,
0.322000, 31.706271,
0.322100, -23.488664,
0.322200, -32.301783,
0.322300, -8.494354,
0.322400, -17.589274,
0.322500, -1.342537,
0.322600, -20.119966,
0.322700, -31.166747,
0.322800, -39.498171,
0.322900, -33.388916,
0.323000, -30.080040,
0.323100, -12.601716,
0.323200, 4.667052,
0.323300, 7.799176,
0.323400, -6.061571,
0.323500, 113.841036,
0.323600, 29.858939,
0.323700, 52.869000,
0.323800, 48.827680,
0.323900, 91.746547,
0.324000, 118.996807,
0.324100, 61.325196,
0.324200, 19.720712,
0.324300, 21.935111,
0.324400, -52.975958,
0.324500, -13.448064,
0.324600, -18.245547,
0.324700, -57.993485,
0.324800, -60.322663,
0.324900, -57.227309,
0.325000, -65.252989,
0.325100, -36.130313,
0.325200, -62.869536,
0.325300, -48.689749,
0.325400, -68.044357,
0.325500, -43.355565,
0.325600, -57.211821,
0.325700, 29.147495,
0.325800, -14.997266,
0.325900, 16.085065,
0.326000, 61.380550,
0.326100, 58.098817,
0.326200, 9.334722,
0.326300, 2.524664,
0.326400, 10.305088,
0.326500, 49.399126,
0.326600, 3.108843,
0.326700, 77.690032,
0.326800, 32.790228,
0.326900, 123.073718,
0.327000, 27.043155,
0.327100, 31.716490,
0.327200, -25.056893,
0.327300, -14.179426,
0.327400, -74.113327,
0.327500, 19.320266,
0.327600, -23.756346,
0.327700, -7.746088,
0.327800, -41.430588,
0.327900, -38.589491,
0.328000, 30.136087,
0.328100, 18.210802,
0.328200, -23.389012,
0.328300, -30.536809,
0.328400, -21.656275,
0.328500, -38.726043,
0.328600, -41.175563,
0.328700, -27.186453,
0.328800, -32.879717,
0.328900, -21.778765,
0.329000, 9.980434,
0.329100, 85.075671,
0.329200, 5.751713,
0.329300, -28.037177,
0.329400, 0.944275,
0.329500, -18.888373,
0.329600, -20.396125,
0.329700, -18.911542,
0.329800, 10.209874,
0.329900, 13.202101,
0.330000, 31.224985,
0.330100, 18.762538,
0.330200, 6.222986,
0.330300, 105.295216,
0.330400, 38.955307,
0.330500, -21.446989,
0.330600, -3.943608,
0.330700, -9.384448,
0.330800, -22.247189,
0.330900, -71.030696,
0.331000, -64.907247,
0.331100, -4.052214,
0.331200, -41.779029,
0.331300, -45.955368,
0.331400, -5.391431,
0.331500, -27.579521,
0.331600, 39.351687,
0.331700, 48.285101,
0.331800, 22.470263,
0.331900, 12.909796,
0.332000, 33.570851,
0.332100, 51.403735,
0.332200, 19.975855,
0.332300, -38.138491,
0.332400, -0.421832,
0.332500, -40.728825,
0.332600, -36.121806,
0.332700, -87.341607,
0.332800, -36.203030,
0.332900, -52.737059,
0.333000, -48.588389,
0.333100, -33.235463,
0.333200, -32.584554,
0.333300, -68.895122,
0.333400, 31.997656,
0.333500, -58.094691,
0.333600, 17.362243,
0.333700, 111.241181,
0.333800, 40.273875,
0.333900, 47.445821,
0.334000, 75.064431,
0.334100, 69.281859,
0.334200, 155.103158,
0.334300, 20.047529,
0.334400, 26.010251,
0.334500, -11.407889,
0.334600, 13.765229,
0.334700, -26.237675,
0.334800, -62.786124,
0.334900, -32.880396,
0.335000, -62.020444,
0.335100, -43.932245,
0.335200, -31.096918,
0.335300, -59.681572,
0.335400, -89.240509,
0.335500, -21.016613,
0.335600, -62.653413,
0.335700, -18.981209,
0.335800, 2.809585,
0.335900, -46.686074,
0.336000, 15.123873,
0.336100, 66.419269,
0.336200, 8.284176,
0.336300, -39.428578,
0.336400, -16.659381,
0.336500, 44.215477,
0.336600, -1.316023,
0.336700, 29.310253,
0.336800, 55.110459,
0.336900, 31.475900,
0.337000, 76.466916,
0.337100, 40.931407,
0.337200, 42.485716,
0.337300, 25.400594,
0.337400, -23.241719,
0.337500, -7.289462,
0.337600, -37.328317,
0.337700, -33.346894,
0.337800, -10.383922,
0.337900, 27.074378,
0.338000, -27.901692,
0.338100, 21.585514,
0.338200, 38.323940,
0.338300, 19.215196,
0.338400, -31.648307,
0.338500, -35.990495,
0.338600, -34.573498,
0.338700, -53.729544,
0.338800, -44.873960,
0.338900, -32.434439,
0.339000, -30.176325,
0.339100, -29.280600,
0.339200, -13.634829,
0.339300, 55.288630,
0.339400, 0.437936,
0.339500, -9.344096,
0.339600, -18.692591,
0.339700, -11.800149,
0.339800, -31.770897,
0.339900, 1.168749,
0.340000, 38.046307,
0.340100, 13.351147,
0.340200, 64.820117,
0.340300, 16.053354,
0.340400, 43.308249,
0.340500, 74.635198,
0.340600, 14.717061,
0.340700, 7.170866,
0.340800, -18.633235,
0.340900, -9.846066,
0.341000, -28.321570,
0.341100, -16.025660,
0.341200, -31.456747,
0.341300, -48.755102,
0.341400, -26.284835,
0.341500, -20.749639,
0.341600, -67.362015,
0.341700, -18.204010,
0.341800, 18.525007,
0.341900, 52.155454,
0.342000, 16.772790,
0.342100, 48.501313,
0.342200, 34.071710,
0.342300, 6.914490,
0.342400, 42.744192,
0.342500, -35.669545,
0.342600, -15.168847,
0.342700, -15.137678,
0.342800, -66.067342,
0.342900, -19.924822,
0.343000, -38.337672,
0.343100, -60.344044,
0.343200, -52.442767,
0.343300, -45.363626,
0.343400, -2.307016,
0.343500, 14.198285,
0.343600, -39.108877,
0.343700, 33.110093,
0.343800, 15.456050,
0.343900, 111.532167,
0.344000, 79.351188,
0.344100, 98.160473,
0.344200, 145.342640,
0.344300, 74.340160,
0.344400, 75.551056,
0.344500, 45.171196,
0.344600, -0.655762,
0.344700, -14.767281,
0.344800, -39.585836,
0.344900, 9.619495,
0.345000, -37.727878,
0.345100, -71.019965,
0.345200, -14.955285,
0.345300, -42.340286,
0.345400, -38.726091,
0.345500, -47.789316,
0.345600, -35.668987,
0.345700, -74.937680,
0.345800, -40.878091,
0.345900, -60.813213,
0.346000, -28.389803,
0.346100, -3.189319,
0.346200, 27.205419,
0.346300, -1.559905,
0.346400, -36.697585,
0.346500, -60.398778,
0.346600, -15.383613,
0.346700, 14.137316,
0.346800, 0.978096,
0.346900, 22.385404,
0.347000, 50.115576,
0.347100, 43.508459,
0.347200, 12.345855,
0.347300, 52.645722,
0.347400, 7.126800,
0.347500, -11.389189,
0.347600, -24.818184,
0.347700, 4.041226,
0.347800, -5.324873,
0.347900, 0.600795,
0.348000, -21.859011,
